open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1.67774E+12,21.953,22.001,21.891,21.972,378294,1.67774E+12,8303420.993,15442,187095,4106754.304,0
1.67774E+12,21.971,22.099,21.884,22.022,625175,1.67775E+12,13744709.58,21610,300069,6598198.7,0
1.67775E+12,22.021,22.086,21.966,21.977,455641,1.67775E+12,10037701.61,16228,216942,4779932.12,0
1.67775E+12,21.978,22.03,21.921,21.998,501015,1.67775E+12,11009612.42,18407,241722,5311667.254,0
1.67775E+12,21.998,22.096,21.961,22.066,441544,1.67776E+12,9727407.44,17456,222825,4908561.52,0
1.67776E+12,22.066,22.085,21.8,21.906,911170,1.67776E+12,19974076.51,29489,420589,9220459.926,0
1.67776E+12,21.906,21.968,21.735,21.798,1238532,1.67777E+12,27079915.19,36877,557692,12193565.09,0
1.67777E+12,21.798,21.89,21.654,21.8,1469623,1.67777E+12,31964408.21,46949,713322,15515823.52,0
1.67777E+12,21.8,21.874,21.733,21.821,795212,1.67777E+12,17342046.13,29332,398920,8699851.086,0
1.67777E+12,21.819,21.85,21.689,21.732,518620,1.67778E+12,11287078.77,18965,248376,5405815.626,0
1.67778E+12,21.73,21.862,21.721,21.782,404106,1.67778E+12,8805098.135,15560,197901,4311545.157,0
1.67778E+12,21.781,22.068,21.76,22.062,793572,1.67778E+12,17403467.07,23781,420308,9217125.126,0
1.67778E+12,22.061,22.148,21.968,22.073,977774,1.67779E+12,21581548.51,32019,492654,10875237.9,0
1.67779E+12,22.071,22.14,21.981,22.034,654982,1.67779E+12,14454811.59,21434,327040,7218098.568,0
1.67779E+12,22.034,22.114,22.012,22.017,442806,1.67779E+12,9763373.112,14492,224120,4941784.188,0
1.67779E+12,22.017,22.145,22.016,22.047,333117,1.6778E+12,7356849.93,13899,170814,3772299.459,0
1.6778E+12,22.047,22.076,21.907,21.991,423342,1.6778E+12,9310544.587,16338,199836,4395636.616,0
1.6778E+12,21.991,22.003,21.75,21.829,538829,1.67781E+12,11783175.55,21881,258274,5649073.98,0
1.67781E+12,21.831,21.851,20.291,20.521,5228145,1.67781E+12,109008638.3,158488,2254431,46983232.85,0
1.67781E+12,20.524,20.845,20.436,20.8,1862068,1.67781E+12,38532436.76,71284,977408,20228156.88,0
1.67781E+12,20.799,20.936,20.767,20.85,957693,1.67782E+12,19967856.43,35375,467875,9755392.029,0
1.67782E+12,20.849,21.085,20.803,21.078,769805,1.67782E+12,16115747.76,29405,426738,8934821.648,0
1.67782E+12,21.077,21.237,20.973,20.989,883227,1.67782E+12,18630038,32293,410304,8655419.127,0
1.67782E+12,20.99,21.115,20.95,21.019,710017,1.67783E+12,14927960.34,23207,337983,7105518.117,0
1.67783E+12,21.019,21.085,20.944,21.049,495119,1.67783E+12,10407226.97,18586,240835,5063164.462,0
1.67783E+12,21.048,21.18,21.047,21.174,647841,1.67783E+12,13674317.23,20125,347839,7342114.905,0
1.67783E+12,21.174,21.217,21.109,21.137,580358,1.67784E+12,12281026.48,19388,261438,5532546.125,0
1.67784E+12,21.139,21.218,21.114,21.137,397964,1.67784E+12,8421625.185,13885,201725,4268992.955,0
1.67784E+12,21.137,21.209,21.13,21.133,423354,1.67784E+12,8958000.963,14715,201743,4268800.03,0
1.67784E+12,21.133,21.166,21.04,21.092,679993,1.67785E+12,14343642.64,20196,334315,7052191.93,0
1.67785E+12,21.093,21.416,20.985,21.329,1425387,1.67785E+12,30208991.79,42306,730929,15496333.61,0
1.67785E+12,21.33,21.441,21.288,21.338,1138717,1.67786E+12,24311816.38,38365,580862,12401661.94,0
1.67786E+12,21.338,21.408,21.139,21.256,1391524,1.67786E+12,29594201.64,43813,684214,14553987.24,0
1.67786E+12,21.255,21.302,21.15,21.216,584174,1.67786E+12,12388089.9,20433,285527,6055029.709,0
1.67786E+12,21.217,21.345,21.217,21.302,479059,1.67787E+12,10191610.99,16012,267195,5684643.217,0
1.67787E+12,21.302,21.36,21.161,21.226,800721,1.67787E+12,17017452.54,25004,380106,8078432.467,0
1.67787E+12,21.225,21.451,21.186,21.421,726153,1.67787E+12,15486077.8,23278,380446,8114276.177,0
1.67787E+12,21.423,21.533,21.315,21.342,748285,1.67788E+12,16026862.59,26601,388047,8312707.671,0
1.67788E+12,21.343,21.356,21.154,21.309,903796,1.67788E+12,19223123.11,30221,428615,9116503.672,0
1.67788E+12,21.309,21.408,21.268,21.362,289961,1.67788E+12,6186217.571,13243,138229,2949347.238,0
1.67788E+12,21.362,21.421,21.338,21.404,405436,1.67789E+12,8668601.326,15346,202023,4319263.869,0
1.67789E+12,21.405,21.5,21.345,21.449,560034,1.67789E+12,12000105.54,18224,291182,6240219.42,0
1.67789E+12,21.449,21.62,21.329,21.365,649560,1.6779E+12,13942535.22,20852,361064,7752983.152,0
1.6779E+12,21.365,21.391,21.296,21.311,303871,1.6779E+12,6485687.199,10111,135678,2895958.549,0
1.6779E+12,21.31,21.351,21.287,21.318,247666,1.6779E+12,5281044.685,9057,128207,2733755.946,0
1.6779E+12,21.317,21.364,21.224,21.275,329056,1.67791E+12,7004836.138,11568,157229,3347219.709,0
1.67791E+12,21.275,21.275,21.008,21.134,714162,1.67791E+12,15097728.95,21728,296736,6272062.046,0
1.67791E+12,21.134,21.248,21.064,21.209,463911,1.67791E+12,9823864.478,15336,239780,5079141.089,0
1.67791E+12,21.208,21.233,21.154,21.163,238940,1.67792E+12,5062501.54,9065,118677,2514451.504,0
1.67792E+12,21.163,21.219,21.114,21.188,289296,1.67792E+12,6124460.42,10055,153392,3247456.371,0
1.67792E+12,21.187,21.244,21.163,21.182,245071,1.67792E+12,5196357.562,9188,122667,2600874.459,0
1.67792E+12,21.183,21.221,21.066,21.113,349609,1.67793E+12,7392023.53,12088,166810,3526996.099,0
1.67793E+12,21.113,21.176,21.089,21.152,294480,1.67793E+12,6221896.298,11768,147848,3123921.669,0
1.67793E+12,21.152,21.187,21.063,21.183,355181,1.67793E+12,7503875.607,12900,178200,3765140.977,0
1.67793E+12,21.183,21.184,21.101,21.102,272328,1.67794E+12,5758869.958,9908,126673,2678954.918,0
1.67794E+12,21.101,21.157,21.062,21.09,377630,1.67794E+12,7967774.366,12861,174457,3681110.817,0
1.67794E+12,21.09,21.128,20.915,20.948,629690,1.67795E+12,13231270.54,21688,280982,5905359.266,0
1.67795E+12,20.95,21.024,20.898,20.994,466160,1.67795E+12,9773735.743,16743,236407,4956939.865,0
1.67795E+12,20.993,21.036,20.951,20.972,310740,1.67795E+12,6522183.438,10602,165455,3472699.563,0
1.67795E+12,20.971,20.983,20.8,20.913,556820,1.67796E+12,11637689.41,19904,270311,5649404.347,0
1.67796E+12,20.913,20.926,20.565,20.674,859640,1.67796E+12,17817470.07,30045,382945,7937644.77,0
1.67796E+12,20.675,20.696,20.363,20.629,1160172,1.67796E+12,23852743.09,41488,580838,11943580.52,0
1.67796E+12,20.628,20.633,20.175,20.443,1407993,1.67797E+12,28739786.66,54786,671937,13717769.12,0
1.67797E+12,20.441,20.853,20.298,20.718,1198568,1.67797E+12,24709214.15,48783,627898,12948172.05,0
1.67797E+12,20.717,20.992,20.693,20.977,746852,1.67797E+12,15573956.8,21684,373836,7795178.789,0
1.67797E+12,20.976,21.493,20.917,21.388,1863606,1.67798E+12,39546895.42,56492,993435,21078885.5,0
1.67798E+12,21.388,21.727,21.3,21.428,1971131,1.67798E+12,42352011.98,64499,1022283,21966863.95,0
1.67798E+12,21.427,21.497,20.954,21.19,1557212,1.67799E+12,33002996.3,49733,739336,15664729.34,0
1.67799E+12,21.189,21.335,21.181,21.325,458367,1.67799E+12,9751786.272,17974,248862,5294807.173,0
1.67799E+12,21.325,21.438,21.318,21.398,426478,1.67799E+12,9115025.017,16939,226083,4832462.461,0
1.67799E+12,21.399,21.424,21.294,21.311,335557,1.678E+12,7165903.413,13666,148181,3165031.65,0
1.678E+12,21.312,21.342,21.209,21.283,360380,1.678E+12,7670879.136,16165,172299,3667858.217,0
1.678E+12,21.284,21.326,21.228,21.295,322884,1.678E+12,6871687.777,15359,173903,3701160.314,0
1.678E+12,21.295,21.371,21.186,21.202,491120,1.67801E+12,10453408.92,18758,233523,4971635.903,0
1.67801E+12,21.202,21.306,21.131,21.241,462887,1.67801E+12,9827576.407,17956,247595,5257030.3,0
1.67801E+12,21.24,21.333,21.215,21.274,357125,1.67801E+12,7596655.501,14461,179795,3824793.323,0
1.67801E+12,21.273,21.284,21.173,21.191,293086,1.67802E+12,6220402.619,12226,137481,2918048.688,0
1.67802E+12,21.19,21.246,21.154,21.195,480214,1.67802E+12,10178373.68,14436,230280,4880941.029,0
1.67802E+12,21.196,21.287,21.196,21.247,635342,1.67802E+12,13496507.37,17552,320936,6817018.136,0
1.67802E+12,21.248,21.309,21.144,21.239,669376,1.67803E+12,14212749.88,18019,342951,7283177.229,0
1.67803E+12,21.239,21.349,21.222,21.262,573212,1.67803E+12,12195792.02,17074,312834,6655585.025,0
1.67803E+12,21.261,21.316,21.193,21.215,322541,1.67804E+12,6852558.241,14646,147919,3142742.887,0
1.67804E+12,21.216,21.259,21.002,21.094,600945,1.67804E+12,12701923.74,21821,226250,4786244.684,0
1.67804E+12,21.092,21.139,21,21.115,497264,1.67804E+12,10477352.17,19089,236738,4988870.065,0
1.67804E+12,21.114,21.147,21.011,21.093,382184,1.67805E+12,8056228.601,17023,187487,3952136.054,0
1.67805E+12,21.092,21.272,21.078,21.212,390256,1.67805E+12,8264934.447,16303,203991,4319950.279,0
1.67805E+12,21.212,21.334,21,21.156,849082,1.67805E+12,17977026.93,30761,401516,8502832.145,0
1.67805E+12,21.157,21.159,21.018,21.043,358032,1.67806E+12,7549857.147,16423,173356,3655673.637,0
1.67806E+12,21.045,21.048,20.821,20.96,1076999,1.67806E+12,22548607.73,36456,516519,10815276.84,0
1.67806E+12,20.96,21.08,20.727,20.98,688081,1.67806E+12,14401393.52,27483,341740,7156426.571,0
1.67806E+12,20.98,21.068,20.654,20.794,1233285,1.67807E+12,25727544.1,40959,577928,12059719.83,0
1.67807E+12,20.793,20.887,20.65,20.844,977120,1.67807E+12,20294025.26,34292,505810,10505936.98,0
1.67807E+12,20.844,20.936,20.84,20.91,360465,1.67808E+12,7529805.456,13928,184846,3861265.676,0
1.67808E+12,20.909,20.948,20.656,20.704,718959,1.67808E+12,14949182.02,23999,319748,6650240.193,0
1.67808E+12,20.703,20.757,20.575,20.754,542565,1.67808E+12,11210883.56,23202,277806,5741180.812,0
1.67808E+12,20.755,20.872,20.73,20.808,390414,1.67809E+12,8118040.947,16477,199614,4150971.347,0
1.67809E+12,20.807,20.842,20.712,20.743,332479,1.67809E+12,6909770.968,13638,159882,3322754.344,0
1.67809E+12,20.743,20.775,20.6,20.753,653556,1.67809E+12,13523562.23,22435,337731,6988144.483,0
1.67809E+12,20.753,20.776,20.647,20.728,451920,1.6781E+12,9356335.823,16328,244281,5057272.054,0
1.6781E+12,20.726,20.77,20.663,20.73,413771,1.6781E+12,8569718.258,16448,223224,4623133.467,0
1.6781E+12,20.73,20.744,20.665,20.681,291970,1.6781E+12,6045316.663,11100,164056,3396898.355,0
1.6781E+12,20.681,20.726,20.526,20.694,655016,1.67811E+12,13519943.43,23403,316687,6537404.433,0
1.67811E+12,20.692,20.87,20.664,20.82,792951,1.67811E+12,16474181.91,27858,421522,8757270.736,0
1.67811E+12,20.822,20.92,20.76,20.855,772724,1.67811E+12,16092581.1,28165,397300,8275806.287,0
1.67811E+12,20.856,21.082,20.785,21.044,1319524,1.67812E+12,27620020.66,44384,703628,14730966.82,0
1.67812E+12,21.044,21.18,20.891,20.982,1223922,1.67812E+12,25725306.98,41851,611958,12869230.9,0
1.67812E+12,20.981,21,20.904,20.925,423361,1.67813E+12,8868089.422,15556,202333,4238549.195,0
1.67813E+12,20.926,21.022,20.901,20.971,439115,1.67813E+12,9207949.07,15793,221708,4649313.243,0
1.67813E+12,20.972,21.019,20.735,20.75,1098716,1.67813E+12,22904418.26,36594,502932,10484463.3,0
1.67813E+12,20.752,20.76,20.523,20.531,1088532,1.67814E+12,22500389.51,35969,452906,9364867.501,0
1.67814E+12,20.532,20.658,20.436,20.591,930630,1.67814E+12,19106861.95,32118,438821,9011399.192,0
1.67814E+12,20.59,20.72,20.59,20.7,353452,1.67814E+12,7303309.577,15251,191031,3947074.026,0
1.67814E+12,20.7,20.73,20.585,20.622,481133,1.67815E+12,9943853.57,17802,237649,4911876.966,0
1.67815E+12,20.621,20.636,20.424,20.578,766886,1.67815E+12,15748803.12,29612,369905,7596800.445,0
1.67815E+12,20.58,20.958,20.569,20.768,1077459,1.67815E+12,22398186.86,38331,552233,11480497.46,0
1.67815E+12,20.768,20.827,20.7,20.815,379912,1.67816E+12,7890674.358,15901,196109,4073451.676,0
1.67816E+12,20.816,20.869,20.719,20.786,454926,1.67816E+12,9455684.707,17423,236333,4911822.232,0
1.67816E+12,20.786,20.839,20.732,20.815,311616,1.67817E+12,6474074.63,13113,150000,3116725.003,0
1.67817E+12,20.816,20.846,20.772,20.812,262789,1.67817E+12,5469623.027,11367,129846,2702811.722,0
1.67817E+12,20.811,20.812,20.721,20.75,316738,1.67817E+12,6573055.414,11994,159262,3305155.592,0
1.67817E+12,20.75,20.779,20.667,20.695,436434,1.67818E+12,9039187.25,14700,205547,4257712.55,0
1.67818E+12,20.696,20.728,20.645,20.709,330173,1.67818E+12,6831248.108,11897,173811,3596336.642,0
1.67818E+12,20.709,20.726,20.501,20.52,714746,1.67818E+12,14721463.46,24887,310170,6390001.493,0
1.67818E+12,20.519,20.641,20.327,20.407,847065,1.67819E+12,17356657.49,30921,376395,7715466.346,0
1.67819E+12,20.404,20.456,20.251,20.3,1042449,1.67819E+12,21229864.01,34914,477581,9728565.758,0
1.67819E+12,20.302,20.49,20.274,20.454,680537,1.67819E+12,13884136.58,25429,349437,7128884.664,0
1.67819E+12,20.455,20.513,20.357,20.386,539945,1.6782E+12,11043890.64,19347,271227,5548032.37,0
1.6782E+12,20.385,20.388,20.119,20.303,1889426,1.6782E+12,38346488.6,57357,929442,18867970.65,0
1.6782E+12,20.302,20.64,19.866,20.41,5148933,1.6782E+12,104404450.1,157146,2538624,51516923.79,0
1.6782E+12,20.411,20.499,20.021,20.159,2049636,1.67821E+12,41463769.72,61102,958384,19384888.95,0
1.67821E+12,20.16,20.477,20.133,20.407,1117781,1.67821E+12,22722583.33,34697,585532,11902981.25,0
1.67821E+12,20.406,20.449,20.118,20.151,810430,1.67822E+12,16430569.75,28724,375411,7610938.434,0
1.67822E+12,20.15,20.241,19.92,20.001,872129,1.67822E+12,17540638.84,25983,395962,7967505.402,0
1.67822E+12,20.001,20.119,19.856,20.046,1535287,1.67822E+12,30672772.86,45347,720747,14402886.22,0
1.67822E+12,20.046,20.1,19.882,19.924,965679,1.67823E+12,19299418.6,30854,446546,8925246.269,0
1.67823E+12,19.923,20.056,19.682,20.043,1212076,1.67823E+12,24060163.31,37185,576949,11458265.25,0
1.67823E+12,20.042,20.277,20.024,20.233,877292,1.67823E+12,17698059.53,30336,474848,9580240.411,0
1.67823E+12,20.233,20.385,20.223,20.293,817662,1.67824E+12,16601540.04,28780,423839,8605344.729,0
1.67824E+12,20.294,20.308,20.069,20.103,919042,1.67824E+12,18539811.72,27895,416945,8414140.95,0
1.67824E+12,20.103,20.177,20.024,20.044,467008,1.67824E+12,9389411.513,17457,247051,4967508.523,0
1.67824E+12,20.044,20.078,19.781,19.989,925961,1.67825E+12,18453421.09,31492,454400,9055908.552,0
1.67825E+12,19.989,20.051,19.951,19.983,452832,1.67825E+12,9058394.331,16497,217818,4357385.938,0
1.67825E+12,19.982,19.993,19.458,19.637,1944881,1.67826E+12,38284796.26,61281,879251,17311043.98,0
1.67826E+12,19.638,19.7,19.409,19.54,1274769,1.67826E+12,24947134.15,43681,590237,11552599.98,0
1.67826E+12,19.54,19.572,19.114,19.181,2075925,1.67826E+12,40055022.21,63955,986986,19039893.82,0
1.67826E+12,19.18,19.36,19.141,19.295,1041326,1.67827E+12,20066987.04,35203,538770,10382037.7,0
1.67827E+12,19.294,19.395,19.275,19.354,626304,1.67827E+12,12113337.31,22011,327462,6333903.16,0
1.67827E+12,19.353,19.525,19.244,19.476,1091959,1.67827E+12,21180460.86,33831,592983,11501960,0
1.67827E+12,19.476,19.519,19.286,19.323,805387,1.67828E+12,15612949.9,27412,385223,7468590.665,0
1.67828E+12,19.322,19.377,18.951,19.033,1940125,1.67828E+12,37162874.6,56124,842225,16142556.97,0
1.67828E+12,19.031,19.063,18.63,18.752,3452316,1.67828E+12,65117215.9,102829,1652921,31180178.8,0
1.67828E+12,18.753,18.946,18.615,18.837,2507681,1.67829E+12,47178937.98,77579,1296897,24404164.81,0
1.67829E+12,18.839,19.277,18.727,19.212,3823439,1.67829E+12,72869471.14,119921,2006519,38250846.2,0
1.67829E+12,19.212,19.396,18.962,19.142,2308148,1.67829E+12,44270640.26,67919,1147280,22014743.11,0
1.67829E+12,19.142,19.178,18.808,18.819,1494315,1.6783E+12,28341111.25,49713,677671,12851821.95,0
1.6783E+12,18.819,18.919,18.456,18.708,2324934,1.6783E+12,43378424.2,77675,1119562,20892447.98,0
1.6783E+12,18.708,18.855,18.604,18.658,1467307,1.67831E+12,27478134.37,44457,743624,13927666.86,0
1.67831E+12,18.657,18.95,18.509,18.898,1956218,1.67831E+12,36642999.67,53109,1014658,19009709.63,0
1.67831E+12,18.898,18.938,18.517,18.678,1725906,1.67831E+12,32310937.15,45217,865665,16205463.3,0
1.67831E+12,18.678,18.69,18.1,18.365,2786757,1.67832E+12,51257373.8,80999,1273657,23439128.65,0
1.67832E+12,18.369,18.58,18.2,18.413,2449608,1.67832E+12,45101163.02,79091,1242144,22874778.36,0
1.67832E+12,18.412,18.564,18.349,18.49,1368398,1.67832E+12,25276995.6,45731,695970,12856857.47,0
1.67832E+12,18.491,18.576,18.362,18.422,965015,1.67833E+12,17823616.2,32601,448479,8283481.919,0
1.67833E+12,18.422,18.664,18.42,18.559,914744,1.67833E+12,16998439.29,29970,494712,9192425.451,0
1.67833E+12,18.558,18.645,18.535,18.577,623549,1.67833E+12,11590437.48,20824,314083,5838002.994,0
1.67833E+12,18.576,18.602,18.481,18.511,650508,1.67834E+12,12056847.31,20145,323605,5997736.123,0
1.67834E+12,18.512,18.61,18.501,18.524,604050,1.67834E+12,11212327.31,19671,302173,5608997.312,0
1.67834E+12,18.523,18.773,18.515,18.696,813941,1.67835E+12,15165983.22,26348,475582,8862310.193,0
1.67835E+12,18.695,18.697,18.459,18.485,942381,1.67835E+12,17506843.37,29226,433740,8059144.045,0
1.67835E+12,18.484,18.586,18.224,18.48,2043219,1.67835E+12,37668483.71,57658,1040437,19183013.99,0
1.67835E+12,18.479,18.56,18.354,18.455,1244834,1.67836E+12,22959723.76,39195,592050,10921548.64,0
1.67836E+12,18.456,18.544,18.368,18.513,1011112,1.67836E+12,18654934.06,31654,530088,9780394.93,0
1.67836E+12,18.513,18.609,18.492,18.535,802821,1.67836E+12,14893316.92,26818,411276,7629837.352,0
1.67836E+12,18.535,18.555,18.29,18.308,939304,1.67837E+12,17293498.48,31042,452183,8325767.369,0
1.67837E+12,18.308,18.599,18.131,18.576,3133822,1.67837E+12,57452471.18,95325,1659918,30442904.12,0
1.67837E+12,18.578,18.645,18.35,18.489,2528568,1.67837E+12,46808547.68,84836,1283132,23753851.01,0
1.67837E+12,18.489,18.677,18.33,18.349,1808770,1.67838E+12,33441109.43,58576,895967,16565403.51,0
1.67838E+12,18.35,18.393,18.01,18.13,3241480,1.67838E+12,58925170.55,99502,1530858,27829103.67,0
1.67838E+12,18.13,18.213,18.01,18.127,1577893,1.67838E+12,28565807.81,53170,760975,13778252.52,0
1.67838E+12,18.127,18.17,17.65,17.831,3991538,1.67839E+12,71503087.85,109839,1856336,33264720.53,0
1.67839E+12,17.831,17.843,17.454,17.718,4345109,1.67839E+12,76697991.69,129125,2165029,38222702.09,0
1.67839E+12,17.719,17.733,16.628,16.801,7615139,1.6784E+12,131857195.3,207696,3557200,61670341.75,0
1.6784E+12,16.803,17.304,16.787,16.895,3965154,1.6784E+12,67803321.49,124915,1999767,34199026.02,0
1.6784E+12,16.895,17.349,16.874,17.129,1991360,1.6784E+12,34181625.88,65936,1043412,17907071.03,0
1.6784E+12,17.13,17.349,17.074,17.318,1386717,1.67841E+12,23921582,42059,714276,12322552.43,0
1.67841E+12,17.317,17.341,16.978,17.056,2460196,1.67841E+12,42255018.47,71961,1195475,20535169.37,0
1.67841E+12,17.057,17.329,16.77,17.27,3406106,1.67841E+12,57997522.17,107010,1746927,29758971.09,0
1.67841E+12,17.271,17.332,17.151,17.204,1026897,1.67842E+12,17682235.89,35156,522041,8990384.01,0
1.67842E+12,17.204,17.298,17.132,17.146,720245,1.67842E+12,12399797.78,22569,350857,6040254.909,0
1.67842E+12,17.146,17.179,16.96,17.024,1309093,1.67842E+12,22327028.58,43011,630606,10754787.86,0
1.67842E+12,17.023,17.183,16.961,17.133,924013,1.67843E+12,15783461.11,32173,500406,8547414.087,0
1.67843E+12,17.132,17.174,16.756,16.786,1690746,1.67843E+12,28672344.83,49410,753931,12784849.33,0
1.67843E+12,16.785,17.028,16.586,16.977,2927212,1.67844E+12,49243872.28,84766,1492998,25124775.94,0
1.67844E+12,16.977,17.019,16.724,16.849,1542523,1.67844E+12,26032326.58,44872,746264,12594442.99,0
1.67844E+12,16.85,16.879,16.411,16.469,2629585,1.67844E+12,43649305.16,74738,1276962,21199748.5,0
1.67844E+12,16.469,16.546,15.993,16.183,5275602,1.67845E+12,85623612.86,149470,2545461,41315432.73,0
1.67845E+12,16.183,16.872,16.181,16.685,3597056,1.67845E+12,59161201.02,100126,1972852,32454401.81,0
1.67845E+12,16.685,16.991,16.588,16.939,3156019,1.67845E+12,53014464.87,96471,1689076,28373621.76,0
1.67845E+12,16.939,17.919,16.869,17.565,7099011,1.67846E+12,123733764.1,211309,3765137,65611692.79,0
1.67846E+12,17.565,17.582,16.962,17.337,6360376,1.67846E+12,109959985.9,202939,3146735,54407242.66,0
1.67846E+12,17.336,17.752,17.261,17.648,4166264,1.67846E+12,72876810.32,136521,2165828,37890489.36,0
1.67846E+12,17.647,17.959,17.449,17.679,3827333,1.67847E+12,67848797.17,121083,1883277,33399043.78,0
1.67847E+12,17.678,17.832,17.454,17.654,2494375,1.67847E+12,43970261.07,80058,1264785,22298263.25,0
1.67847E+12,17.655,17.82,17.41,17.46,1963790,1.67847E+12,34588876.23,60031,963294,16968299.6,0
1.67847E+12,17.461,17.824,17.452,17.763,1906846,1.67848E+12,33597179.79,62331,1000390,17628185.51,0
1.67848E+12,17.764,17.87,17.646,17.716,1577565,1.67848E+12,27989659.98,52902,790633,14029348.71,0
1.67848E+12,17.719,17.78,17.436,17.729,1572081,1.67849E+12,27647024.13,49710,755246,13284313.27,0
1.67849E+12,17.73,18.272,17.671,18.071,2478149,1.67849E+12,44496260.2,71922,1456769,26161792.15,0
1.67849E+12,18.071,18.344,18.048,18.15,2288025,1.67849E+12,41656728.16,69743,1222326,22256562.21,0
1.67849E+12,18.151,18.3,18.019,18.034,1861292,1.6785E+12,33776119.58,61116,946961,17186564.61,0
1.6785E+12,18.034,18.859,18.023,18.699,3462078,1.6785E+12,63977542.77,107779,1813589,33522044.33,0
1.6785E+12,18.699,18.78,18.365,18.463,2019868,1.6785E+12,37409118.39,75132,967424,17920350.27,0
1.6785E+12,18.461,18.482,18.154,18.17,1494635,1.67851E+12,27328245.1,52024,691783,12647565.2,0
1.67851E+12,18.167,18.199,17.923,18.078,1658100,1.67851E+12,29923857.44,51371,785146,14172128.7,0
1.67851E+12,18.078,18.22,17.97,18.167,1058339,1.67851E+12,19169637.85,34293,564707,10230346.82,0
1.67851E+12,18.168,18.261,17.8,17.96,1720243,1.67852E+12,30977599.48,55784,817812,14733892.51,0
1.67852E+12,17.96,17.982,16.951,17.053,4869899,1.67852E+12,84719648.94,137480,2396130,41687300.01,0
1.67852E+12,17.054,17.622,16.927,17.418,3812518,1.67853E+12,65845437.42,119187,1950613,33692861.19,0
1.67853E+12,17.419,17.75,17.275,17.539,2347347,1.67853E+12,41053974.19,75960,1202284,21037899.02,0
1.67853E+12,17.538,17.625,17.244,17.393,1500851,1.67853E+12,26201222.03,51223,683422,11937849.39,0
1.67853E+12,17.393,17.481,17.168,17.39,1589197,1.67854E+12,27547673.5,54677,809835,14040874.82,0
1.67854E+12,17.39,17.493,17.287,17.292,1115005,1.67854E+12,19382849.83,38678,535582,9311476.803,0
1.67854E+12,17.292,17.486,17.245,17.276,1179308,1.67854E+12,20482022.5,42574,604159,10492946.26,0
1.67854E+12,17.275,17.519,17.228,17.309,1494272,1.67855E+12,25948938.1,49948,765334,13291121.54,0
1.67855E+12,17.309,17.37,17.054,17.131,1460056,1.67855E+12,25134386.52,49257,722487,12439622.57,0
1.67855E+12,17.132,17.434,16.97,17.322,1692241,1.67855E+12,29097410.73,61837,885289,15226074.71,0
1.67855E+12,17.322,17.708,17.26,17.636,2247972,1.67856E+12,39360248.85,65725,1242100,21751018.09,0
1.67856E+12,17.638,17.896,17.602,17.729,1955788,1.67856E+12,34738929.26,64463,1050939,18665764.71,0
1.67856E+12,17.728,17.94,17.612,17.92,1365877,1.67856E+12,24261555.43,46437,718964,12773832.83,0
1.67856E+12,17.92,18.138,17.825,17.891,2171300,1.67857E+12,39079446.7,73158,1091879,19657839.1,0
1.67857E+12,17.89,18.2,17.855,18.003,1409218,1.67857E+12,25370554.14,45374,725443,13064371.91,0
1.67857E+12,18.004,18.138,17.891,17.936,803547,1.67858E+12,14473911.35,29565,394206,7102574.323,0
1.67858E+12,17.936,18.144,17.85,18.061,1050242,1.67858E+12,18919297.65,37133,530349,9555815.374,0
1.67858E+12,18.059,18.059,17.807,17.912,1012988,1.67858E+12,18131624.65,35777,471151,8433994.21,0
1.67858E+12,17.912,18.053,17.862,17.94,787035,1.67859E+12,14136863.31,28303,378627,6800895.09,0
1.67859E+12,17.939,17.969,17.773,17.955,667694,1.67859E+12,11936241.96,24044,344338,6157022.099,0
1.67859E+12,17.957,18.128,17.883,17.919,806462,1.67859E+12,14519395.29,26015,415414,7480000.982,0
1.67859E+12,17.92,17.953,17.784,17.881,576903,1.6786E+12,10309004.43,18767,299493,5352618.422,0
1.6786E+12,17.881,18.085,17.867,17.883,732703,1.6786E+12,13174875.58,25124,353232,6351278.617,0
1.6786E+12,17.882,17.955,17.82,17.846,569284,1.6786E+12,10179449.09,18713,318637,5697568.916,0
1.6786E+12,17.847,17.948,17.7,17.829,851450,1.67861E+12,15175645.94,27523,405750,7233830.414,0
1.67861E+12,17.83,18.039,17.786,18.029,944854,1.67861E+12,16942115.48,30025,479174,8593911.578,0
1.67861E+12,18.029,18.065,17.92,17.949,765814,1.67862E+12,13781770.73,24394,371457,6685986.595,0
1.67862E+12,17.949,18.123,17.92,18.048,721204,1.67862E+12,13002540.23,21952,384203,6928619.247,0
1.67862E+12,18.048,18.277,18.007,18.115,1154121,1.67862E+12,20940316.78,33747,611072,11088537.9,0
1.67862E+12,18.114,18.132,17.888,17.926,1291751,1.67863E+12,23224613.43,37907,624463,11225046.68,0
1.67863E+12,17.926,18.101,17.867,17.916,1004428,1.67863E+12,18076167.53,31505,486967,8764025.793,0
1.67863E+12,17.916,17.958,17.776,17.858,1160017,1.67863E+12,20736730.44,37555,595494,10647052.24,0
1.67863E+12,17.858,17.945,17.72,17.827,1316212,1.67864E+12,23480610.5,40588,645276,11513708.77,0
1.67864E+12,17.827,17.983,17.759,17.933,1019038,1.67864E+12,18231328.31,31201,513195,9180254.845,0
1.67864E+12,17.933,18.7,17.915,18.558,4193388,1.67864E+12,77014380.27,113026,2236466,41064044.25,0
